School_Name,URL
"The University of Texas--San Antonio",https://www.usnews.com/best-colleges/the-university-of-texas-san-antonio-10115
"Illinois State University",https://www.usnews.com/best-colleges/illinois-state-university-1692
"Lipscomb University",https://www.usnews.com/best-colleges/lipscomb-3486
"Loyola University New Orleans",https://www.usnews.com/best-colleges/loyola-university-new-orleans-2016
"New Mexico State University",https://www.usnews.com/best-colleges/new-mexico-state-university-2657
"Portland State University",https://www.usnews.com/best-colleges/portland-state-3216
"St. Catherine University",https://www.usnews.com/best-colleges/st-catherine-university-2342
"University of North Florida",https://www.usnews.com/best-colleges/university-of-north-florida-9841
"The University of Texas--Arlington",https://www.usnews.com/best-colleges/the-university-of-texas-arlington-3656
"University of Wyoming",https://www.usnews.com/best-colleges/university-of-wyoming-3932
"West Virginia University",https://www.usnews.com/best-colleges/wvu-3827
"Bethel University (MN)",https://www.usnews.com/best-colleges/bethel-university-minnesota-9058
"Florida Institute of Technology",https://www.usnews.com/best-colleges/florida-institute-of-technology-1469
"Kent State University",https://www.usnews.com/best-colleges/kent-state-university-3051
"North Carolina Agricultural and Technical State University",https://www.usnews.com/best-colleges/north-carolina-at-2905
"North Dakota State University",https://www.usnews.com/best-colleges/north-dakota-state-9265
"Pacific University",https://www.usnews.com/best-colleges/pacific-university-3212
"University of Colorado Denver",https://www.usnews.com/best-colleges/university-of-colorado-denver-6740
"University of Missouri--Kansas City",https://www.usnews.com/best-colleges/umkc-2518
"University of Nevada--Las Vegas",https://www.usnews.com/best-colleges/unlv-2569
"Winston-Salem State University",https://www.usnews.com/best-colleges/winstonsalem-state-university-2986
"Andrews University",https://www.usnews.com/best-colleges/andrews-university-2238
"Biola University",https://www.usnews.com/best-colleges/biola-university-1122
"D'Youville University",https://www.usnews.com/best-colleges/dyouville-university-2712
"Grand Valley State University",https://www.usnews.com/best-colleges/grand-valley-state-university-2268
"Northern Arizona University",https://www.usnews.com/best-colleges/northern-arizona-university-1082
"Sacred Heart University",https://www.usnews.com/best-colleges/sacred-heart-university-1403
"Seattle Pacific University",https://www.usnews.com/best-colleges/seattle-pacific-university-3788
"Union University",https://www.usnews.com/best-colleges/union-university-3528
"University of Alabama at Huntsville",https://www.usnews.com/best-colleges/university-of-alabama-huntsville-1055
"University of Massachusetts Dartmouth",https://www.usnews.com/best-colleges/umass-dartmouth-2210
"University of Missouri--St. Louis",https://www.usnews.com/best-colleges/umsl-2519
