School_Name,URL
"Oakwood University",https://www.usnews.com/best-colleges/oakwood-university-1033
"Pennsylvania State University--Brandywine",https://www.usnews.com/best-colleges/pennsylvania-state-university-brandywine-123396
"Rust College",https://www.usnews.com/best-colleges/rust-college-2433
"Southern Virginia University",https://www.usnews.com/best-colleges/southern-virginia-university-666980
"University of Pittsburgh at Greensburg",https://www.usnews.com/best-colleges/university-of-pittsburgh-at-greensburg-3381
"University of Science and Arts of Oklahoma",https://www.usnews.com/best-colleges/university-of-science-and-arts-3167
"Virginia Union University",https://www.usnews.com/best-colleges/virginia-union-university-3766
"Warren Wilson College",https://www.usnews.com/best-colleges/warren-wilson-2979
"Young Harris College",https://www.usnews.com/best-colleges/young-harris-college-666965
"Divine Word College",https://www.usnews.com/best-colleges/divine-word-college-1858
"Martin University",https://www.usnews.com/best-colleges/martin-university-21408
"Pillar College",https://www.usnews.com/best-colleges/pillar-college-667128
"Sacred Heart Major Seminary",https://www.usnews.com/best-colleges/sacred-heart-major-seminary-2313
"Thomas More College of Liberal Arts",https://www.usnews.com/best-colleges/thomas-more-college-merrimack-30431
"University of the West",https://www.usnews.com/best-colleges/university-of-the-west-36963
